Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Mitchell Trubisky,PIT,2,1,1,1,15.0,2023,211
Mason Rudolph,PIT,0,0,0,0,15.0,2023,211
Jaylen Warren,PIT,10,40,0,11,15.0,2023,211
Najee Harris,PIT,12,33,0,15,15.0,2023,211
Diontae Johnson,PIT,0,0,0,0,15.0,2023,211
George Pickens,PIT,0,0,0,0,15.0,2023,211
Allen Robinson,PIT,0,0,0,0,15.0,2023,211
Pat Freiermuth,PIT,0,0,0,0,15.0,2023,211
Gardner Minshew II,IND,2,0,0,1,15.0,2023,211
Trey Sermon,IND,17,88,0,19,15.0,2023,211
Tyler Goodson,IND,11,69,0,31,15.0,2023,211
Zack Moss,IND,4,13,0,5,15.0,2023,211
Michael Pittman Jr.,IND,0,0,0,0,15.0,2023,211
D.J. Montgomery,IND,0,0,0,0,15.0,2023,211
Mo Alie-Cox,IND,0,0,0,0,15.0,2023,211
Josh Downs,IND,0,0,0,0,15.0,2023,211
Alec Pierce,IND,0,0,0,0,15.0,2023,211
Kylen Granson,IND,0,0,0,0,15.0,2023,211
Andrew Ogletree,IND,0,0,0,0,15.0,2023,211
