Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Russell Wilson,DEN,0,0,0,0,0,4.0,2023,53
Jaleel McLaughlin,DEN,3,3,32,1,18,4.0,2023,53
Samaje Perine,DEN,2,2,23,0,12,4.0,2023,53
Jerry Jeudy,DEN,5,3,52,0,25,4.0,2023,53
Marvin Mims,DEN,2,2,47,0,48,4.0,2023,53
Courtland Sutton,DEN,5,3,27,1,13,4.0,2023,53
Lil'Jordan Humphrey,DEN,1,1,11,0,11,4.0,2023,53
Chris Manhertz,DEN,1,1,10,0,10,4.0,2023,53
Javonte Williams,DEN,3,3,9,0,4,4.0,2023,53
Nate Adkins,DEN,2,2,8,0,6,4.0,2023,53
Brandon Johnson,DEN,1,1,4,1,4,4.0,2023,53
Adam Trautman,DEN,1,0,0,0,0,4.0,2023,53
Justin Fields,CHI,0,0,0,0,0,4.0,2023,53
Khalil Herbert,CHI,5,4,19,1,10,4.0,2023,53
Tyler Scott,CHI,0,0,0,0,0,4.0,2023,53
Roschon Johnson,CHI,1,1,2,0,2,4.0,2023,53
Velus Jones Jr.,CHI,0,0,0,0,0,4.0,2023,53
Cole Kmet,CHI,9,7,85,2,22,4.0,2023,53
D.J. Moore,CHI,9,8,131,1,29,4.0,2023,53
Darnell Mooney,CHI,4,4,51,0,17,4.0,2023,53
Equanimeous St. Brown,CHI,1,1,21,0,21,4.0,2023,53
Robert Tonyan,CHI,2,2,18,0,9,4.0,2023,53
Marcedes Lewis,CHI,1,1,8,0,8,4.0,2023,53
