Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Penei Sewell,T,79,100%,0,0%,7,19%,1,Lions,15.0,2024,217
Kevin Zeitler,G,79,100%,0,0%,7,19%,1,Lions,15.0,2024,217
Graham Glasgow,G,79,100%,0,0%,7,19%,1,Lions,15.0,2024,217
Frank Ragnow,C,79,100%,0,0%,0,0%,1,Lions,15.0,2024,217
Taylor Decker,T,79,100%,0,0%,0,0%,1,Lions,15.0,2024,217
Jared Goff,QB,79,100%,0,0%,0,0%,1,Lions,15.0,2024,217
Sam LaPorta,TE,77,97%,0,0%,0,0%,1,Lions,15.0,2024,217
Amon-Ra St. Brown,WR,72,91%,0,0%,0,0%,1,Lions,15.0,2024,217
Jameson Williams,WR,69,87%,0,0%,0,0%,1,Lions,15.0,2024,217
Tim Patrick,WR,64,81%,0,0%,0,0%,1,Lions,15.0,2024,217
Jahmyr Gibbs,RB,59,75%,0,0%,0,0%,1,Lions,15.0,2024,217
David Montgomery,RB,24,30%,0,0%,0,0%,1,Lions,15.0,2024,217
Brock Wright,TE,18,23%,0,0%,19,53%,1,Lions,15.0,2024,217
Allen Robinson,WR,6,8%,0,0%,0,0%,1,Lions,15.0,2024,217
Dan Skipper,T,5,6%,0,0%,16,44%,1,Lions,15.0,2024,217
Shane Zylstra,TE,1,1%,0,0%,22,61%,1,Lions,15.0,2024,217
Jack Campbell,LB,0,0%,70,100%,3,8%,1,Lions,15.0,2024,217
Terrion Arnold,CB,0,0%,70,100%,1,3%,1,Lions,15.0,2024,217
Brian Branch,SS,0,0%,70,100%,0,0%,1,Lions,15.0,2024,217
Kerby Joseph,FS,0,0%,67,96%,11,31%,1,Lions,15.0,2024,217
Josh Paschal,DE,0,0%,57,81%,0,0%,1,Lions,15.0,2024,217
Levi Onwuzurike,DE,0,0%,53,76%,9,25%,1,Lions,15.0,2024,217
Kindle Vildor,CB,0,0%,49,70%,20,56%,1,Lions,15.0,2024,217
D.J. Reader,NT,0,0%,49,70%,0,0%,1,Lions,15.0,2024,217
Ben Niemann,LB,0,0%,44,63%,29,81%,1,Lions,15.0,2024,217
Alim McNeill,DT,0,0%,40,57%,5,14%,1,Lions,15.0,2024,217
Za'Darius Smith,DE,0,0%,30,43%,0,0%,1,Lions,15.0,2024,217
Pat O'Connor,DE,0,0%,29,41%,23,64%,1,Lions,15.0,2024,217
David Long,LB,0,0%,29,41%,17,47%,1,Lions,15.0,2024,217
Zeke Turner,LB,0,0%,28,40%,29,81%,1,Lions,15.0,2024,217
Amik Robertson,CB,0,0%,24,34%,6,17%,1,Lions,15.0,2024,217
Carlton Davis,CB,0,0%,16,23%,0,0%,1,Lions,15.0,2024,217
Jamal Adams,SS,0,0%,12,17%,3,8%,1,Lions,15.0,2024,217
Kwon Alexander,LB,0,0%,12,17%,0,0%,1,Lions,15.0,2024,217
Jonah Williams,DE,0,0%,11,16%,4,11%,1,Lions,15.0,2024,217
Al-Quadin Muhammad,DE,0,0%,8,11%,0,0%,1,Lions,15.0,2024,217
Khalil Dorsey,CB,0,0%,2,3%,11,31%,1,Lions,15.0,2024,217
Sione Vaki,RB,0,0%,0,0%,29,81%,1,Lions,15.0,2024,217
Abraham Beauplan,LB,0,0%,0,0%,26,72%,1,Lions,15.0,2024,217
Craig Reynolds,RB,0,0%,0,0%,20,56%,1,Lions,15.0,2024,217
Brandon Joseph,SS,0,0%,0,0%,18,50%,1,Lions,15.0,2024,217
Jake Bates,K,0,0%,0,0%,14,39%,1,Lions,15.0,2024,217
Hogan Hatten,LS,0,0%,0,0%,10,28%,1,Lions,15.0,2024,217
Jack Fox,P,0,0%,0,0%,10,28%,1,Lions,15.0,2024,217
Michael Niese,T,0,0%,0,0%,7,19%,1,Lions,15.0,2024,217
Christian Mahogany,G,0,0%,0,0%,7,19%,1,Lions,15.0,2024,217
Maurice Alexander,WR,0,0%,0,0%,6,17%,1,Lions,15.0,2024,217
